100000.0,326.66666666666663,472.81473155088224,99853.85193511579
99853.85193511579,326.18924965471155,472.81473155088224,99707.22645321961
99707.22645321961,325.71027308051737,472.81473155088224,99560.12199474925
99560.12199474925,325.22973184951417,472.81473155088224,99412.53699504788
99412.53699504788,324.7476208504897,472.81473155088224,99264.46988434749
99264.46988434749,324.2639349555351,472.81473155088224,99115.91908775215
99115.91908775215,323.77866901999033,472.81473155088224,98966.88302522125
98966.88302522125,323.2918178823894,472.81473155088224,98817.36011155276
98817.36011155276,322.80337636440566,472.81473155088224,98667.34875636628
98667.34875636628,322.31333927079646,472.81473155088224,98516.84736408619
98516.84736408619,321.8217013893482,472.81473155088224,98365.85433392465
98365.85433392465,321.3284574908205,472.81473155088224,98214.36805986459
98214.36805986459,320.83360232889095,472.81473155088224,98062.38693064259
98062.38693064259,320.33713064009913,472.81473155088224,97909.9093297318
97909.9093297318,319.8390371437905,472.81473155088224,97756.9336353247
97756.9336353247,319.33931654206066,472.81473155088224,97603.45822031588
97603.45822031588,318.8379635196985,472.81473155088224,97449.4814522847
97449.4814522847,318.33497274412997,472.81473155088224,97295.00169347794
97295.00169347794,317.8303388653612,472.81473155088224,97140.01730079242
97140.01730079242,317.3240565159219,472.81473155088224,96984.52662575745
96984.52662575745,316.81612031080766,472.81473155088224,96828.52801451737
96828.52801451737,316.3065248474234,472.81473155088224,96672.01980781392
96672.01980781392,315.7952647055254,472.81473155088224,96515.00034096856
96515.00034096856,315.2823344471639,472.81473155088224,96357.46794386485
96357.46794386485,314.76772861662516,472.81473155088224,96199.42094093059
96199.42094093059,314.25144174037325,472.81473155088224,96040.85765112008
96040.85765112008,313.73346832699224,472.81473155088224,95881.77638789619
95881.77638789619,313.2138028671275,472.81473155088224,95722.17545921243
95722.17545921243,312.6924398334273,472.81473155088224,95562.05316749497
95562.05316749497,312.16937368048355,472.81473155088224,95401.40780962458
95401.40780962458,311.6445988447736,472.81473155088224,95240.23767691846
95240.23767691846,311.1181097446003,472.81473155088224,95078.54105511217
95078.54105511217,310.5899007800331,472.81473155088224,94916.31622434132
94916.31622434132,310.0599663328483,472.81473155088224,94753.56145912329
94753.56145912329,309.5283007664694,472.81473155088224,94590.27502833887
94590.27502833887,308.99489842590697,472.81473155088224,94426.4551952139
94426.4551952139,308.4597536376987,472.81473155088224,94262.10021730071
94262.10021730071,307.922860709849,472.81473155088224,94097.20834645968
94097.20834645968,307.3842139317683,472.81473155088224,93931.77782884057
93931.77782884057,306.8438075742125,472.81473155088224,93765.8069048639
93765.8069048639,306.30163588922204,472.81473155088224,93599.29380920224
93599.29380920224,305.75769311006064,472.81473155088224,93432.23677076142
93432.23677076142,305.21197345115394,472.81473155088224,93264.63401266169
93264.63401266169,304.6644711080281,472.81473155088224,93096.48375221883
93096.48375221883,304.11518025724814,472.81473155088224,92927.78420092519
92927.78420092519,303.5640950563556,472.81473155088224,92758.53356443066
92758.53356443066,303.0112096438068,472.81473155088224,92588.73004252359
92588.73004252359,302.4565181389104,472.81473155088224,92418.37182911161
92418.37182911161,301.9000146417646,472.81473155088224,92247.4571122025
92247.4571122025,301.3416932331948,472.81473155088224,92075.9840738848
92075.9840738848,300.78154797469034,472.81473155088224,91903.95089030861
91903.95089030861,300.21957290834143,472.81473155088224,91731.35573166607
91731.35573166607,299.6557620567758,472.81473155088224,91558.19676217197
91558.19676217197,299.09010942309504,472.81473155088224,91384.47214004418
91384.47214004418,298.52260899081097,472.81473155088224,91210.1800174841
91210.1800174841,297.9532547237814,472.81473155088224,91035.318540657
91035.318540657,297.38204056614615,472.81473155088224,90859.88584967225
90859.88584967225,296.8089604422627,472.81473155088224,90683.88007856363
90683.88007856363,296.2340082566412,472.81473155088224,90507.29935526938
90507.29935526938,295.65717789388,472.81473155088224,90330.14180161238
90330.14180161238,295.0784632186004,472.81473155088224,90152.40553328009
90152.40553328009,294.4978580753816,472.81473155088224,89974.08865980459
89974.08865980459,293.91535628869497,472.81473155088224,89795.1892845424
89795.1892845424,293.3309516628385,472.81473155088224,89615.70550465435
89615.70550465435,292.7446379818709,472.81473155088224,89435.63541108534
89435.63541108534,292.1564090095454,472.81473155088224,89254.97708854401
89254.97708854401,291.56625848924375,472.81473155088224,89073.72861548237
89073.72861548237,290.97418014390905,472.81473155088224,88891.88806407539
88891.88806407539,290.3801676759796,472.81473155088224,88709.45350020048
88709.45350020048,289.78421476732154,472.81473155088224,88526.42298341692
88526.42298341692,289.18631507916194,472.81473155088224,88342.7945669452
88342.7945669452,288.58646225202097,472.81473155088224,88158.56629764634
88158.56629764634,287.9846499056447,472.81473155088224,87973.7362160011
87973.7362160011,287.38087163893687,472.81473155088224,87788.30235608915
87788.30235608915,286.7751210298912,472.81473155088224,87602.26274556815
87602.26274556815,286.1673916355226,472.81473155088224,87415.61540565279
87415.61540565279,285.5576769917991,472.81473155088224,87228.3583510937
